,time,positions_axis_1,positions_axis_2,positions_axis_3,positions_axis_4,positions_axis_5,positions_axis_6,velocities_axis_1,velocities_axis_2,velocities_axis_3,velocities_axis_4,velocities_axis_5,velocities_axis_6,accelerations_axis_1,accelerations_axis_2,accelerations_axis_3,accelerations_axis_4,accelerations_axis_5,accelerations_axis_6
70,7.0,-0.5464250772490519,0.6264026992400759,0.6644802418995854,-1.3750000000000142,0.5594674846739568,1.3278081579192813,-0.07948001123620378,0.09111311988944022,0.07192439882173797,-0.19999999999994642,0.0813770886798254,0.19313573206093262,2.1259884515950247e-11,-2.4376154233271945e-11,-1.9237771721599278e-11,5.348903843687287e-11,-2.177233775835426e-11,-5.166082686937747e-11
71,7.1,-0.5543730783726734,0.6355140112290211,0.6716726817817601,-1.3950000000000113,0.5676051935419404,1.3471217311253771,-0.07948001123620378,0.09111311988944022,0.07192439882173797,-0.19999999999994642,0.0813770886798254,0.19313573206093262,2.1259884515950247e-11,-2.4376154233271945e-11,-1.9237771721599278e-11,5.348903843687287e-11,-2.177233775835426e-11,-5.166082686937747e-11
72,7.2,-0.5623210794962948,0.6446253232179664,0.678865121663935,-1.4150000000000087,0.5757429024099241,1.366435304331473,-0.07948001123620378,0.09111311988944022,0.07192439882173797,-0.19999999999994642,0.0813770886798254,0.19313573206093262,2.1259884515950247e-11,-2.4376154233271945e-11,-1.9237771721599278e-11,5.348903843687287e-11,-2.177233775835426e-11,-5.166082686937747e-11
73,7.3,-0.5702690806199162,0.6537366352069116,0.6860575615461098,-1.435000000000006,0.5838806112779077,1.3857488775375688,-0.07948001123620378,0.09111311988944022,0.07192439882173797,-0.19999999999994642,0.0813770886798254,0.19313573206093262,2.1259884515950247e-11,-2.4376154233271945e-11,-1.9237771721599278e-11,5.348903843687287e-11,-2.177233775835426e-11,-5.166082686937747e-11
74,7.4,-0.5782170817435377,0.6628479471958568,0.6932500014282843,-1.4550000000000032,0.5920183201458913,1.4050624507436646,-0.07948001123620359,0.09111311988944,0.07192439882173779,-0.19999999999994653,0.0813770886798258,0.19313573206093274,2.1218334253052625e-11,-2.4334603970374323e-11,-1.9196221458701656e-11,5.337823773581254e-11,-2.1730787495456637e-11,-5.157772634358223e-11
75,7.5,-0.5861650828671592,0.671959259184802,0.7004424413104592,-1.4750000000000008,0.600156029013875,1.4243760239497605,-0.07948001123620359,0.09111311988944,0.07192439882173779,-0.19999999999994653,0.0813770886798258,0.19313573206093274,2.1218334253052625e-11,-2.4334603970374323e-11,-1.9196221458701656e-11,5.337823773581254e-11,-2.1730787495456637e-11,-5.157772634358223e-11
76,7.6,-0.5941130839907806,0.6810705711737473,0.7076348811926338,-1.4949999999999979,0.6082937378818587,1.4436895971558563,-0.07948001123620359,0.09111311988944,0.07192439882173779,-0.19999999999994653,0.0813770886798258,0.19313573206093274,2.1218334253052625e-11,-2.4334603970374323e-11,-1.9196221458701656e-11,5.337823773581254e-11,-2.1730787495456637e-11,-5.157772634358223e-11
77,7.7,-0.6020610851144019,0.6901818831626925,0.7148273210748087,-1.5149999999999952,0.6164314467498424,1.4630031703619524,-0.07948001123620359,0.09111311988944,0.07192439882173779,-0.19999999999994653,0.0813770886798258,0.19313573206093274,2.1218334253052625e-11,-2.4334603970374323e-11,-1.9196221458701656e-11,5.337823773581254e-11,-2.1730787495456637e-11,-5.157772634358223e-11
78,7.8,-0.6100090862380233,0.6992931951516377,0.7220197609569834,-1.5349999999999926,0.624569155617826,1.482316743568048,-0.0794800112362035,0.09111311988944022,0.07192439882173797,-0.19999999999994586,0.08137708867982542,0.19313573206093265,2.146763583043836e-11,-2.462545581065768e-11,-1.944552303608739e-11,5.4043041942174504e-11,-2.1993939160474915e-11,-5.218713019941403e-11
79,7.9,-0.6179570873616448,0.7084045071405829,0.7292122008391582,-1.55499999999999,0.6327068644858096,1.5016303167741438,-0.0794800112362035,0.09111311988944022,0.07192439882173797,-0.19999999999994586,0.08137708867982542,0.19313573206093265,2.146763583043836e-11,-2.462545581065768e-11,-1.944552303608739e-11,5.4043041942174504e-11,-2.1993939160474915e-11,-5.218713019941403e-11
80,8.0,-0.6259050884852662,0.7175158191295281,0.7364046407213329,-1.5749999999999873,0.6408445733537933,1.5209438899802399,-0.0794800112362035,0.09111311988944022,0.07192439882173797,-0.19999999999994586,0.08137708867982542,0.19313573206093265,2.146763583043836e-11,-2.462545581065768e-11,-1.944552303608739e-11,5.4043041942174504e-11,-2.1993939160474915e-11,-5.218713019941403e-11
81,8.1,-0.6338530896088946,0.7266271311184815,0.743597080603514,-1.5950000000000022,0.6489822822217841,1.5402574631863526,-0.07948001123634439,0.09111311988960173,0.07192439882186547,-0.20000000000030038,0.08137708867996968,0.19313573206127502,-1.1913845381522224e-10,1.3656186405697411e-10,1.077952320441612e-10,-2.997712967189805e-10,1.2197772177989563e-10,2.8949453169562603e-10
82,8.2,-0.6418010907325231,0.7357384431074349,0.7507895204856951,-1.615000000000017,0.6571199910897749,1.559571036392466,-0.07948001123634467,0.09111311988960173,0.07192439882186516,-0.20000000000030094,0.08137708867996994,0.193135732061275,-1.1934620512971053e-10,1.3681116563436007e-10,1.0798913327101694e-10,-3.003253002242826e-10,1.2218547309438393e-10,2.9002083502566307e-10
83,8.3,-0.6497490918561516,0.7448497550963882,0.7579819603678762,-1.6350000000000322,0.6652576999577657,1.5788846095985787,-0.07948001123634467,0.09111311988960173,0.07192439882186516,-0.20000000000030094,0.08137708867996994,0.193135732061275,-1.1934620512971053e-10,1.3681116563436007e-10,1.0798913327101694e-10,-3.003253002242826e-10,1.2218547309438393e-10,2.9002083502566307e-10
84,8.4,-0.6576970929797801,0.7539610670853414,0.7651744002500573,-1.655000000000047,0.6733954088257567,1.5981981828046914,-0.07948001123634467,0.09111311988960173,0.07192439882186516,-0.20000000000030094,0.08137708867996994,0.193135732061275,-1.1934620512971053e-10,1.3681116563436007e-10,1.0798913327101694e-10,-3.003253002242826e-10,1.2218547309438393e-10,2.9002083502566307e-10
85,8.5,-0.6656450941034086,0.7630723790742947,0.7723668401322384,-1.6750000000000622,0.6815331176937476,1.6175117560108043,-0.07948001123634467,0.09111311988960173,0.07192439882186516,-0.20000000000030094,0.08137708867996994,0.193135732061275,-1.1934620512971053e-10,1.3681116563436007e-10,1.0798913327101694e-10,-3.003253002242826e-10,1.2218547309438393e-10,2.9002083502566307e-10
86,8.6,-0.6735930952270371,0.7721836910632482,0.7795592800144197,-1.6950000000000776,0.6896708265617384,1.6368253292169177,-0.07948001123634449,0.09111311988960182,0.0719243988218653,-0.20000000000030108,0.08137708867996978,0.19313573206127513,-1.1940160548024076e-10,1.3688041607252283e-10,1.0805838370917971e-10,-3.0046380110060815e-10,1.2224087344491415e-10,2.9013163572672346e-10
87,8.7,-0.6815410963506656,0.7812950030522016,0.7867517198966009,-1.7150000000000927,0.6978085354297294,1.6561389024230309,-0.07948001123634449,0.09111311988960182,0.0719243988218653,-0.20000000000030108,0.08137708867996978,0.19313573206127513,-1.1940160548024076e-10,1.3688041607252283e-10,1.0805838370917971e-10,-3.0046380110060815e-10,1.2224087344491415e-10,2.9013163572672346e-10
88,8.8,-0.6894890974742941,0.7904063150411549,0.7939441597787819,-1.7350000000001076,0.7059462442977202,1.6754524756291436,-0.07948001123634449,0.09111311988960182,0.0719243988218653,-0.20000000000030108,0.08137708867996978,0.19313573206127513,-1.1940160548024076e-10,1.3688041607252283e-10,1.0805838370917971e-10,-3.0046380110060815e-10,1.2224087344491415e-10,2.9013163572672346e-10
89,8.9,-0.6974370985979225,0.7995176270301081,0.801136599660963,-1.7550000000001227,0.714083953165711,1.6947660488352567,-0.07948001123634438,0.09111311988960173,0.07192439882186547,-0.20000000000030094,0.08137708867996994,0.193135732061275,-1.1934620512971053e-10,1.3681116563436007e-10,1.080029833586495e-10,-3.003253002242826e-10,1.2218547309438393e-10,2.9002083502566307e-10
90,9.0,-0.705385099721551,0.8086289390190614,0.8083290395431442,-1.7750000000001376,0.7222216620337019,1.7140796220413694,-0.07948001123634438,0.09111311988960173,0.07192439882186547,-0.20000000000030094,0.08137708867996994,0.193135732061275,-1.1934620512971053e-10,1.3681116563436007e-10,1.080029833586495e-10,-3.003253002242826e-10,1.2218547309438393e-10,2.9002083502566307e-10
91,9.1,-0.7133331008451793,0.8177402510080146,0.8155214794253252,-1.7950000000001525,0.7303593709016927,1.7333931952474824,-0.07948001123634438,0.09111311988960173,0.07192439882186547,-0.20000000000030094,0.08137708867996994,0.193135732061275,-1.1934620512971053e-10,1.3681116563436007e-10,1.080029833586495e-10,-3.003253002242826e-10,1.2218547309438393e-10,2.9002083502566307e-10
92,9.2,-0.7208362833062029,0.8263416383567393,0.822311386464406,-1.8138806779072634,0.7380416439036057,1.7516258629944697,-0.06263024885414059,0.07179713847289292,0.05667642627154059,-0.15759999999998855,0.06412514587971517,0.15219095686404466,0.31792004494949755,-0.36445247956314814,-0.2876975952911946,0.8000000000115963,-0.3255083547241133,-0.7725429282551107
93,9.3,-0.725512918649461,0.8317027704210412,0.8265434465804107,-1.8256487571274804,0.7428299040350811,1.7629900459702113,-0.0308382443596169,0.03535189051706835,0.027906666742807135,-0.07759999999990358,0.0315743104077416,0.07493666403956883,0.3179200449833351,-0.3644524796019227,-0.287697595321809,0.8000000000967227,-0.32550835475874534,-0.7725429283373366
94,9.39710099,-0.7270116894842341,0.8334209091660099,0.827899739685884,-1.8294201980507045,0.7443644484473811,1.7666320459883695,5.672602610113175e-17,-6.502874290799881e-17,-5.1333476951141486e-17,1.4274287388444054e-16,-5.807999753255202e-17,-1.3784374722080095e-16,0.3179200449744985,-0.3644524795917903,-0.2876975953138145,0.8000000000744827,-0.32550835474969586,-0.7725429283158637
